Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description
1160,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,
abrZVL9tM4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
YQCuDIfayX,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1162,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
pKDvXRVmqi,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1163,FALSE,,FALSE,"Uses open data to provide transparent government information to the public, which helps citizens to supervise the government and improve public policies. ",FALSE,,FALSE,,FALSE,
1164,TRUE,advocates that open source CMS doesn't mean a compromise in security because professionals can look at code to identify and address security issues ,FALSE,Plone is an open source Content Management System,FALSE,,FALSE,,FALSE,
hFL9Zh5rrw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ErFnkm9Gdf,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ftUWvMml13,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1165,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1176,FALSE,,FALSE,Provids open information and applications to help educate consumers on prospective and existing plug-in electric vehicles (PEVs) and other renewable energy products.,FALSE,,FALSE,,FALSE,
qVr343Wnyo,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
VgXpbasqWv,FALSE,,FALSE,Uses open health data on pharamaceutical drugs to create a Dictionary of Pharmaceutical Specialities and is the leading health information  company in Latin America,FALSE,,FALSE,,FALSE,
6Y5gkPwNiJ,FALSE,,TRUE,"uses open data to provide a civic engagement platform that meshes real-time legislative data with usersâ€™ personal stories and sentiment, delivering public input to government in a format tailored to actionable policy decisions",FALSE,,FALSE,,FALSE,
8KUrY66Cow,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1166,FALSE,,TRUE,The platform provides information on emissions in surrounding areas. Users can compare -  for example -  the Talvivaara mine and coal-fired central Helsinki various pollutants emission levels.,FALSE,,FALSE,,FALSE,
1167,FALSE,,TRUE,app Me voy en bici uses open data,FALSE,,FALSE,,FALSE,
1168,FALSE,,FALSE,"Builds platforms for integrating, managing, and securing data on top of which we layer applications for fully interactive human-driven, machine-assisted analysis.",FALSE,,FALSE,,FALSE,
1169,FALSE,,FALSE,"Builds platforms which take the power of machine learning and marries it with story telling of data visualization to give customers clear, actionable insights on global trade.",FALSE,,FALSE,,FALSE,
pSdmrA6h9G,FALSE,,TRUE,"uses open data to provide services about technology (mobile apps design, web program design, etc), media (recording studio, marketing and promotion), consulting. ",FALSE,,FALSE,,FALSE,
T9sQPuJwW3,FALSE,,TRUE,"uses open data to provide services such as Software Development and Integration,Business Process Optimization and Design, Vertical Systems Integration.",FALSE,,FALSE,,FALSE,
zaTXZnKdAJ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
zaTXZnKdAJ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
d3MTZXdweR,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
GHZurjnH07,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
1172,FALSE,,TRUE,devleops products that enable patent research,FALSE,,FALSE,,FALSE,
1170,FALSE,,FALSE,,TRUE,members provide patent search -  analysis -  and legal status monitoring services.,FALSE,,FALSE,
1171,FALSE,,FALSE,"PatientsLikeMe centered its business by aligning patient and industry interests through data-sharing partnerships. They work with trusted nonprofit, research and industry Partners who use this health data to improve products, services and care for patients. ",FALSE,,FALSE,,FALSE,
1173,FALSE,,FALSE,Uses open datas to give young people the most affordable loan rate by looking beyond their credit score to who they are and where theyâ€™re going.,FALSE,,FALSE,,FALSE,
DgztbiHVgh,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ABPFdhe5Ey,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
x8XrLcXivC,FALSE,,TRUE,uses open data to provide data sharing components with the core solution of OpenDataSoft platform. Additional components such as ETL can be added on the cloud. ,FALSE,,FALSE,,FALSE,
uBpQHxRjtc,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1174,FALSE,,TRUE,Resource Advisor is an online tool that enables energy benchmarking based on District Department of the Environment data,FALSE,,FALSE,,FALSE,
6jVzjuPEhY,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
VJAjwwUEfs,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
wggh1suS7B,TRUE,Organizes conferences on civic issues and advocates for the use of open data.,FALSE,,FALSE,,FALSE,,FALSE,
dYVdfgovBM,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
WBgytYkgdt,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
erdaduWP5F,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1177,FALSE,,FALSE,,TRUE,Pharmapod uses data on pharmacies and medicines in Ireland to inform risk management and report systems for pharnacies. It's Incident Reporting and Learning System (GRLS) is a cloud-based software enables pharmacists to systematically record medication-related incidents and risks in practice and carry out effective root-cause analysis.,FALSE,,FALSE,
1178,FALSE,,FALSE,,TRUE,Personal health assisting services and probability model calculations,FALSE,,FALSE,
YXNK5CayYx,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
GwrSSoVdlV,FALSE,,TRUE,The PlayZone app uses locations of playgrounds in various cities.,FALSE,,FALSE,,FALSE,
1tvQmQeW7l,FALSE,,TRUE,We deliver hyperlocal and timely notifications to citizen-users of our platform using municipal open data on re-zoning applications -  development applications -  and other forms of land use change data.,FALSE,,FALSE,,FALSE,
1179,FALSE,,FALSE,,TRUE,uses open data to prescribe customized recommendations for cost savings environmental impact and health.,FALSE,,FALSE,
8OT0KkwheA,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1okYsfqW7W,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
VgXpbasqWv,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
1180,FALSE,,FALSE,Uses open datas to write software and create algorithms. By monitoring location-based usage they uncover the energy-saving opportunities that offer the biggest return. PlotWatt then generates customized recommendations to help employees reduce usage through small changes to their daily routines.,FALSE,,FALSE,,FALSE,
1181,FALSE,,TRUE,leverage open environmental data in the Plume Air Report app.,FALSE,,FALSE,,FALSE,
1183,TRUE,Using public information -  data visualizations and semantic technology -  Poderopedia helps understand the relationships between people -  companies and public interest organizations -  to reflect on conflicts of interest and to promote greater transparency for all.,TRUE,Poderopedia.org uses parliament open data,FALSE,,FALSE,,FALSE,
xBOY1qm0vr,FALSE,,TRUE,"Uses open data to create an interactive platform to offer news in business, politics industries in Colombia. It serves as a public resource for journalists, professional organizations, citizens to collect accurate and needed information.",FALSE,,FALSE,,FALSE,
74Kbta27l4,FALSE,,TRUE,"Uses open data to create an interactive platform to offer news in business, politics industries in Venezuela. It serves as a public resource for journalists, professional organizations, citizens to collect accurate and needed information.",FALSE,,FALSE,,FALSE,
k3yH4YKpD8,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1184,TRUE,uses federal nutritional info open dataset to calculate and provide a health score for food options in the user's vicinity to encourage heathy food choices and healthy lifestyles,FALSE,"Uses available open data includes demographics, home sale statistics, health data, mortgage trends, school performance scores and labor data like unemployment, crime statistics and city crime rates, to help companies GIS mapping services to easily incorporate their own data and leverage it against the thousands of indicators already available in PolicyMap.",FALSE,,FALSE,,FALSE,
GaLwRPnmh0,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
yjMfkmYIe8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
wCJNxLjS2G,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
1185,FALSE,,FALSE,,TRUE,Data journalism.,FALSE,,FALSE,
1186,FALSE,,TRUE,The Pos Rep app uses open data to provide employment and health assistance.,FALSE,,FALSE,,FALSE,
sbRlFKhAVu,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1187,FALSE,,TRUE,Develops products based on open data,FALSE,,FALSE,,FALSE,
ZnvcGaaSk8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
fIQnKNTuSG,TRUE,,TRUE,uses open data to offer socio-economic research and consulting services for strategies and legislation drafts,FALSE,,TRUE,,FALSE,
Z6rIYrkNEt,FALSE,,TRUE,"uses open data to offer services such as audience measurement, consumer targeting, insight solutions, social media intelligence, etc ",FALSE,,FALSE,,FALSE,
fRlrogG92C,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1188,FALSE,,FALSE,"Uses open healthcare information technology to transform decision-making, enabling healthcare organizations to target resources in ways that improve member health, quality of care, and financial performance. Uses all available data on healthcare enterprises, sophisticated analytics and consumer data to act as consultants to consumers. They:Â Reveal impactable risk at an individual level in time to make a difference; Identify the individuals that are most likely to engage; Recommend interventions with the highest probability of success",FALSE,,TRUE,uses open data to write research papers about the open innovation of healthcare and how to improve risk adjustment performance,FALSE,
8DUccP7tqK,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
9tIvtJCceg,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
1189,FALSE,,FALSE,,TRUE,open data is used to implement a disruptive model for remote -  continuous health monitoring through telemedicine -  health coaches -  and mobile clinic units.,FALSE,,FALSE,
1190,FALSE,,FALSE,Uses open data to look at global transportation market to advise clients which service provider is best to use,FALSE,,FALSE,,FALSE,
k1PnlpnYre,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1195,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1196,FALSE,,TRUE,ProQuest Dialog provides a collection of comprehensive full-text patents to researchers,FALSE,,FALSE,,FALSE,
8jf33yhROh,TRUE,Hosts the OpenGovernment API to make government data and information more easily accessible and usable and raise government transparency on state and local levels.,FALSE,,FALSE,,FALSE,,FALSE,
bEZnKItQc4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
bhTOose5Yc,FALSE,,TRUE,"uses open data to provide an opportunity for individuals, groups, schools and businesses to help through funding, supporting or volunteering in the key areas of natural heritage, history, education, recreation. ",FALSE,,FALSE,,FALSE,
1191,FALSE,,FALSE,,TRUE,Uses Taiwan's government marine weather information -  port statistics -  and customs import and export trade statistics -  as well as data from the USA's International Trade Administration and open data information of Shanghai port international Port offers shippers to inform its processes,FALSE,,FALSE,
1192,FALSE,,FALSE,an mhealth app that uses open geographical data to  help reduce the cost of care while delivering better quality of life for individuals with chronic respiratory disease.,FALSE,,TRUE,uses open data to generate research resources for their consumers about current costs and rise of asthma treatment,FALSE,
1193,FALSE,,FALSE,,TRUE,Information on the cost and location of properties integrated online,FALSE,,FALSE,
1194,FALSE,,TRUE,open data related to geography -  education -  transporation -  and the environment is used to develop a detailed analysis of the real estate market.,FALSE,,FALSE,,FALSE,
femH6zuJus,FALSE,,FALSE,Uses open datas to generate strategic solutions for technology and innovation industries through customized programs.,FALSE,,FALSE,,FALSE,
1197,TRUE,"Uses open data to redress the limited institutional capacity in India for strengthening training, research and policy development in the area of Public Health.",FALSE,,FALSE,,TRUE,"PHFI gathers info from international academia, state and central governments, multi & bi-lateral agencies and civil society groups.to develop training, research and policy development in the area of Public Health.",FALSE,
mh4I8ZwPFL,TRUE,Uses open data such as geographical -  population -  and election data to improve public participation in redistricting.,FALSE,,FALSE,,FALSE,,FALSE,
1198,TRUE,obudget.org uses Israel's parliament open data,FALSE,,FALSE,,FALSE,,FALSE,
1199,FALSE,,TRUE,service is fully based on open data,FALSE,,FALSE,,FALSE,
1200,FALSE,,TRUE,created CrimeReports using public crime data,FALSE,,FALSE,,FALSE,
WrEdbaOtST,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1201,TRUE,"Calls for an open and accountable extractive sector, so that oil, gas and mining revenues improve the lives of people in resource-rich countries.",FALSE,,TRUE,"Uses open data to conduct campaigns to change the existing rules, create transparent contracts and expose mendatory disclosures to the public. ",FALSE,,FALSE,
1202,FALSE,,FALSE,"Uses open data to research and facilitate the adoption of new approaches for applying new, digital data sources and real-time analysis techniques to social development.",FALSE,,FALSE,,FALSE,
1203,FALSE,,TRUE,app DÃ_nde? uses open data,FALSE,,FALSE,,FALSE,
1204,FALSE,,FALSE,"Uses open data to provide services include conducting community research, tailoring apps for staff efficiency and public accessibility, doing analytics and reporting on population's needs, and tracking services people receive outside the clinic.",FALSE,,FALSE,,FALSE,
jd5rkKrG1b,FALSE,,FALSE,"Uses open data to provide services such as consulting, tax and auditing, laws to sectors in various industries such as auto mobile, agriculture, retails, etc. ",FALSE,,FALSE,,FALSE,
L4VXgJES4V,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
M3BfDfPYX7,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
8ejkSc9fYY,FALSE,,TRUE,"builds APIs for economic data, find and compare data instantly with the Quadrant Web App. Dive into the details with release tables. And create publication ready charts in the editor.",FALSE,,FALSE,,FALSE,
1205,FALSE,,FALSE,"Help data analysts to save time, efforts and money by delivering high-quality financial and economic data in the precise format they need.",FALSE,,FALSE,,FALSE,
wYNWo6xLaE,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
tfU6VdRfaD,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1207,FALSE,,TRUE,tools allow customers to access IP databases can be analyzed -  shared and archived.,FALSE,,FALSE,,FALSE,
vzYYcBzsnB,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
P43F5S7n07,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
